,conversation,speaker,backchannel_given,backchannel_recieved
1,53b4d5ad-9c9f-4d5c-b9f6-336c9b755e26,5e4661f88bd52c1307647814,243,123
0,47617931-c2c7-4ae5-8648-5a9aab0498e9,5e2f4df549436751a44c8d8e,199,168
1,47617931-c2c7-4ae5-8648-5a9aab0498e9,5ee9d0dfab4d21000ae469c7,168,199
0,a2ffbdd2-5e16-46af-b630-c91f90f4defc,5e9c8aace6eae81abf309d53,180,268
1,a2ffbdd2-5e16-46af-b630-c91f90f4defc,5ec4413c7bd12a11f5d49e04,268,180
0,8a852635-85e0-4b09-8004-ad3d7de925d5,55a43cf3fdf99b02ff6cb0b4,201,64
1,8a852635-85e0-4b09-8004-ad3d7de925d5,5ef6bb87b83f3b000a3f04ae,64,201
0,86eacecb-02ab-4eb0-a7c4-d5007f67bb7d,5b5e7e643bac1d0001f9bf28,177,130
1,86eacecb-02ab-4eb0-a7c4-d5007f67bb7d,5ef6d07be683903cd5ae171d,130,177
0,8c19ef18-4f48-4938-a2fe-f489af906df7,5de10a767292b61529705ead,223,148
1,8c19ef18-4f48-4938-a2fe-f489af906df7,5f1681427a99fb7e7d6bbec6,148,223
0,abda9276-8802-47a7-b2bf-64f8b417d543,5c91d45264d5c100171ea8ab,187,180
1,abda9276-8802-47a7-b2bf-64f8b417d543,5f0b33e16edeb5429793f878,180,187
0,33d648dc-190b-46db-b639-23382a82d7bd,5df58b28ecb3ea3ed1ceea37,304,104
1,33d648dc-190b-46db-b639-23382a82d7bd,5e9732d6bafec41daaf8fc30,104,304
0,66768810-879d-4e2f-b5f5-ecc67d298104,5977e3867412f8000194e1fe,84,155
1,66768810-879d-4e2f-b5f5-ecc67d298104,5d10d808156091001a74639e,155,84
0,744707ad-c934-4b98-8df6-64b545881543,5ba3d4590e41db0001786ca1,166,103
1,744707ad-c934-4b98-8df6-64b545881543,5f47b6587dfbf11be8eda97c,103,166
0,e5550eb7-ae53-4705-9764-d7a450572fcb,5d510396f6725b001a4fc025,182,33
1,e5550eb7-ae53-4705-9764-d7a450572fcb,5e1545d9b1fb05b6369d13e8,33,182
0,5b09544d-f156-46c2-98b9-eddbc8d95a02,5e3360a4499e7932901951cb,70,198
1,5b09544d-f156-46c2-98b9-eddbc8d95a02,5ef831c97dcd65573bbb0649,198,70
0,7027e9d9-acb8-4e3d-ae90-2d2a35672cc3,5c08aaefa4e5fc00017541dd,194,62
1,7027e9d9-acb8-4e3d-ae90-2d2a35672cc3,5ea8716537c7770c1290b09d,62,194
0,ccd75111-31bc-4381-936c-b5a88009fc63,5cc020d5159f790017bee28b,53,132
1,ccd75111-31bc-4381-936c-b5a88009fc63,5f989fa02b5a611b2df1a305,132,53
0,d4524fa6-76bf-49fd-af90-16da6d81b37c,5f12264477e2150008d329fc,113,101
1,d4524fa6-76bf-49fd-af90-16da6d81b37c,5f563397d628840162b467dc,101,113
0,d90ac905-0712-4970-8c44-ad3dc31a6556,5e7072e5fb136c63e94f3fa4,72,147
1,d90ac905-0712-4970-8c44-ad3dc31a6556,5f51268b7abc4a30c4d8240d,147,72
0,0cfc4a5e-dc61-4f61-8f8c-81c977e2f4dc,5b4d15c23d01bd0001ec4018,118,68
1,0cfc4a5e-dc61-4f61-8f8c-81c977e2f4dc,5c91c693765dad0016f8495c,68,118
0,a4449501-f081-4b73-bc04-de51a7c61171,5ea74bccac99141164dfceeb,96,220
1,a4449501-f081-4b73-bc04-de51a7c61171,5eeae0b5d11ddb2126b1e2bf,220,96
0,75d13498-2748-4ec1-b247-f3807b358b1d,5ec00f62cf12be40ea6fe344,87,103
1,75d13498-2748-4ec1-b247-f3807b358b1d,5ee6f91291a7f3467cd37704,103,87
0,e8a4c738-23c0-48bb-91d8-6eaa07d075e8,5f48fc7ff922922cbcb9c25d,152,45
1,e8a4c738-23c0-48bb-91d8-6eaa07d075e8,5f674f8b8dbc2b0416c59902,45,152
0,3271eacf-69b5-4144-8dbe-b596de94ec30,5ea9c07d1e683e1118000f78,143,97
1,3271eacf-69b5-4144-8dbe-b596de94ec30,5f6b75742bd7e60776191cb4,97,143
0,ab7937e0-2abe-4410-ba3b-4830992b8922,5aeb922a75deca0001624d23,45,102
1,ab7937e0-2abe-4410-ba3b-4830992b8922,5ebd52d8cb09d4000c9f64af,102,45
0,a82da8a5-ed1c-4ddb-9f1b-6e8557203bc8,5d82721a7d2c7400173d26cb,96,77
1,a82da8a5-ed1c-4ddb-9f1b-6e8557203bc8,5f2dd9a6f7105d130903473b,77,96
0,53bee564-d0d4-486f-85f9-565c5314486c,5eb86384ed81047c65376aea,81,78
1,53bee564-d0d4-486f-85f9-565c5314486c,5f3aead81965e27c4a531d95,78,81
0,85b76012-fc36-4a38-95c1-15a07bf67174,5b997597caaef400011da16d,93,90
1,85b76012-fc36-4a38-95c1-15a07bf67174,5e4ce1b969ff371388c86078,90,93
0,68fda301-7b65-4d25-9572-3611ae9fb128,5dbfc5016d82ff42896b1f76,74,149
1,68fda301-7b65-4d25-9572-3611ae9fb128,5e26a04f727e048d3e0b9459,149,74
0,aac586ad-6f72-49c6-86e6-f978e928d1e5,57656f6c2bfddf000125cce5,148,23
1,aac586ad-6f72-49c6-86e6-f978e928d1e5,587418895c17910001ea4e75,23,148
0,ab5e3167-3a6d-458f-84f2-2cdeebdaa393,5ed94019c318241053930266,103,223
1,ab5e3167-3a6d-458f-84f2-2cdeebdaa393,5edf25ddf4b5591d19edc462,223,103
0,783b98c8-73e4-46aa-8d9a-9c446f569ab9,5e28f6f3a9af590c5b97b2b9,256,122
1,783b98c8-73e4-46aa-8d9a-9c446f569ab9,5efa5f1e85fd3488ef3fd4f2,122,256
0,cf23ba20-e65a-40cd-89a5-fb2fe3ae4e0d,5e87a7fae6b803426eebf112,61,207
1,cf23ba20-e65a-40cd-89a5-fb2fe3ae4e0d,5eccbe0aa713d84c5bccd35c,207,61
0,d2e4b399-133b-426f-a551-af6c6364a3ca,5af9b78246f0040001e34b19,58,297
1,d2e4b399-133b-426f-a551-af6c6364a3ca,5c5ce95a92e37d00012f2d94,297,58
0,4605e087-d60c-4cfe-8ffc-7c5c2f513da9,5f4efbf90b8cc113d26921a4,98,173
1,4605e087-d60c-4cfe-8ffc-7c5c2f513da9,5f93386aec8f5f0e50933a4d,173,98
0,6365a56e-c7bc-4f08-9828-08537508f71d,593dfb9ea2bf080001ed3b65,351,131
1,6365a56e-c7bc-4f08-9828-08537508f71d,5e4b0189cdf5a6011838a6a2,131,351
0,41ebdc70-fa5a-4e8f-ae1e-952936a7b338,5cb62855a8a6d400176eca83,109,162
1,41ebdc70-fa5a-4e8f-ae1e-952936a7b338,5eb06b5c438b1810fe2e58a2,162,109
0,64d2a057-f8ac-4e44-9e0f-6645a3da8a91,5ddbdd54f30aa6b365b4ebab,57,147
1,64d2a057-f8ac-4e44-9e0f-6645a3da8a91,5ec8a23062738338f917576a,147,57
0,ea342a4f-891d-4717-8fb3-30bd1dadeca0,5b11682bd3ef5a000107dc58,151,293
1,ea342a4f-891d-4717-8fb3-30bd1dadeca0,5ea7013f3fe3360abb654e38,293,151
0,616a7acc-2d13-45c4-b270-8716313bbc73,5f1221640ad01c141571dc50,90,231
1,616a7acc-2d13-45c4-b270-8716313bbc73,5f67c86c73bbcf40f72deeaa,231,90
0,90741059-bd4a-4488-946a-73fa52c24066,5ddc91ba7d4595bf332f8b7c,55,142
1,90741059-bd4a-4488-946a-73fa52c24066,5e02285cac9e16dcddb845ef,142,55
0,8ee74838-737b-4093-b4e6-424dd7f4b347,5deaac8dff7f711d9032fa94,131,147
1,8ee74838-737b-4093-b4e6-424dd7f4b347,5ed8748d4dbf2e3863002f76,147,131
0,fc12b9bb-83d0-474f-b838-2c0750ea99fa,5dcb55b60133ef83a90f85ac,58,230
1,fc12b9bb-83d0-474f-b838-2c0750ea99fa,5f053720c017078437e04818,230,58
0,eab01364-4f7b-4e02-995a-cd0ad30a81f9,5f14d5cdb5d4c20e78dc1672,414,68
1,eab01364-4f7b-4e02-995a-cd0ad30a81f9,5f60d31390a8c1044e775b18,68,414
0,67816674-0ffb-4797-85a9-e9a73e654c2d,5d497f8d3c428d0017121681,36,176
1,67816674-0ffb-4797-85a9-e9a73e654c2d,5f60371e80ea02132146968e,176,36
0,756089a3-6110-437b-8037-21d77e21e07e,5f2712b3488e134d570bc387,167,114
1,756089a3-6110-437b-8037-21d77e21e07e,5f9f1dd3e20fb253392e4bf3,114,167
0,fecde32e-398d-4978-8148-4e25cd7cb989,5ea492e3b1b3620a6fee3b90,178,111
1,fecde32e-398d-4978-8148-4e25cd7cb989,5f907b351fe59213d2314559,111,178
0,f95009b1-6e27-46f9-bf78-bcef2b36762a,5c9107147a7067000190a544,82,85
1,f95009b1-6e27-46f9-bf78-bcef2b36762a,5ec6e4ebdab574105b1bf4d9,85,82
0,af5e7939-08d9-43c6-8573-42831e05bbb4,5cd8d86210887400182db201,66,122
1,af5e7939-08d9-43c6-8573-42831e05bbb4,5f4d53f96aa639a0d605052e,122,66
0,aa0147bf-1fd7-4690-a994-8d5a31592cf5,5e4d9878130d9e1fb88e68d4,218,731
1,aa0147bf-1fd7-4690-a994-8d5a31592cf5,5eeaae03e1959f18cd331cd0,731,218
0,48ced667-0e23-4a32-b880-99c2504af593,5b66ce776f0d0400010d678d,78,150
1,48ced667-0e23-4a32-b880-99c2504af593,5f0c058eda9c680009ef5de6,150,78
0,680827e2-b20a-40e7-9b6e-adf01595b954,5e7cb742d29f7530898fb99d,171,96
1,680827e2-b20a-40e7-9b6e-adf01595b954,5f4d92a4584ab6064be44ce5,96,171
0,4035f17c-61f5-4976-9b10-c682def66b36,5d0fb996286e1700010de2c1,58,47
1,4035f17c-61f5-4976-9b10-c682def66b36,5f0e50c3a8d93519188a7525,47,58
0,15e2e683-a9f6-4a51-9a03-27c138b50bdf,5d1ba5653788ac0019ced548,55,243
1,15e2e683-a9f6-4a51-9a03-27c138b50bdf,5fa46f7a614df30ea736fd1e,243,55
0,249a5491-5c41-42d4-bcb0-5f72dfd8baa2,5c33c6db5dba3c00015ec0e7,59,90
1,249a5491-5c41-42d4-bcb0-5f72dfd8baa2,5eefcccaf9461b13feb83c5e,90,59
0,1ef4512c-1ae0-4edc-bf53-7b966c2c5a5c,558b7b06fdf99b21155f2c1b,106,234
1,1ef4512c-1ae0-4edc-bf53-7b966c2c5a5c,5f51530ebc50f53857d60824,234,106
0,4652239e-2e52-4454-bc57-ac93467deae6,5c1a4a6240df6b0001880308,142,102
1,4652239e-2e52-4454-bc57-ac93467deae6,5c4ac37abe23f50001e7f8b4,102,142
0,42d99fff-daee-41bc-ba4a-55b6a787e51d,5c738ffc61dd7e0001a16a72,94,245
1,42d99fff-daee-41bc-ba4a-55b6a787e51d,5ed56587e879740cccc9d62a,245,94
0,bf3653db-8cae-4ee8-a478-5f3b36390f76,5dd31d3216d10c341d2d2c7e,93,96
1,bf3653db-8cae-4ee8-a478-5f3b36390f76,5ee59169fbedfb2dede8cea8,96,93
0,0dd022be-f343-4afb-b170-0dc8003078c7,56df9a836b4093000bd896c7,42,53
1,0dd022be-f343-4afb-b170-0dc8003078c7,5eee2f5b6a22952a2bce82fc,53,42
0,96db0ba2-2a0b-4e0c-9c15-a3dae109f929,5bdc94f819b9ba000157da85,237,92
1,96db0ba2-2a0b-4e0c-9c15-a3dae109f929,5e63912d08c2ef10e6a85688,92,237
0,23a1437e-4761-42c9-8bbd-48cdf86c09ff,5d10eaf23afd390019075267,81,97
1,23a1437e-4761-42c9-8bbd-48cdf86c09ff,5d88f2f8cefb52001a83f1b2,97,81
0,f1f925d9-416a-44d8-9a12-72b975f02459,5f04797c88d91307286d6379,134,152
1,f1f925d9-416a-44d8-9a12-72b975f02459,5f65597823696e0e9bd8f63a,152,134
0,e1d3620e-4ab5-4f29-9d10-fb9ae7c19c7e,5e9791114b57800e79af5a2d,39,229
1,e1d3620e-4ab5-4f29-9d10-fb9ae7c19c7e,5eab768005687314cb9fe515,229,39
0,7656b1cc-74e6-499b-8910-fc99f2e41885,58f0fca0d40252000192f201,187,190
1,7656b1cc-74e6-499b-8910-fc99f2e41885,5f5127e45185c93094565dcd,190,187
0,6fdd1fc5-e185-45e4-810d-bd8fb8b82490,5f5046b65bd4a21aab7422cd,97,105
1,6fdd1fc5-e185-45e4-810d-bd8fb8b82490,5f557591aa1c4e950ba02f01,105,97
0,63b17d05-e2ff-48c8-8e9f-68ce4a9ed951,55c4ea6dfdf99b4adb996618,154,73
1,63b17d05-e2ff-48c8-8e9f-68ce4a9ed951,5987c9f26ab9880001b5b04d,73,154
0,1b11ca2c-1939-4ebc-8dfe-d40c7b606da6,5687d85e369319000c269c55,128,118
1,1b11ca2c-1939-4ebc-8dfe-d40c7b606da6,5dd0103cb2204f108c201552,118,128
0,f988d1c8-e9be-4e5b-8f46-8c6c20516a0b,5e659dd9f2dd1f3226c38f71,212,77
1,f988d1c8-e9be-4e5b-8f46-8c6c20516a0b,5e8ca66ce6592d0350103956,77,212
0,7dd83cc7-3562-4e98-bd38-ac8a90336a42,5e4589f0dc89f106ff742885,219,367
1,7dd83cc7-3562-4e98-bd38-ac8a90336a42,5f07070d75038e05e9fcf515,367,219
0,efbec81d-6a75-41ee-9f81-c50235743ec4,5cb60f1eefd4130001bbfdb7,261,148
1,efbec81d-6a75-41ee-9f81-c50235743ec4,5ec81134ac7d6b2b9ac51453,148,261
0,fd6bac90-e8ae-4d74-8c1c-786cebd686a8,5ee3c8f2eca1a2085413c9d5,278,46
1,fd6bac90-e8ae-4d74-8c1c-786cebd686a8,5f4f29b8c154ed17df64546b,46,278
0,0aff0afe-6552-4f0d-a868-265e51c25bf2,5dbc46b70338051eb7999760,124,227
1,0aff0afe-6552-4f0d-a868-265e51c25bf2,5f00cc127086ce2029ae6541,227,124
0,52565e58-97f6-42b8-9697-a17869a7dfed,5ea9c6541eb4f0121a911e1a,55,52
1,52565e58-97f6-42b8-9697-a17869a7dfed,5eb626e38224d351c2580802,52,55
0,d0148841-40f5-4441-93fa-f21548ad37bd,5e711d9e908b46031e32138c,146,98
1,d0148841-40f5-4441-93fa-f21548ad37bd,5eef7517c8692d20c3279493,98,146
0,c441f223-ba1a-4fe2-897d-fc3c2e704a82,5e24ce20e3c71973d8ac396d,60,337
1,c441f223-ba1a-4fe2-897d-fc3c2e704a82,5e8ccdf9b3423e07b04b4853,337,60
0,45c948a5-a1fb-4e9b-b754-049923156b2a,5c270d8f2c45d400014909e8,86,163
1,45c948a5-a1fb-4e9b-b754-049923156b2a,5f5a6c23009333128f6f7d82,163,86
0,62693a9e-edd8-40a1-a073-2a91fdfd0297,5ebea06f9d56a105c10f6315,74,146
1,62693a9e-edd8-40a1-a073-2a91fdfd0297,5ef54b31234db61ac1c7fdb0,146,74
0,51cdede2-7ea8-438c-b79d-245d452ceaa3,5e96a26dc5a849123463f9e9,207,54
1,51cdede2-7ea8-438c-b79d-245d452ceaa3,5eba357c3d72c116be317542,54,207
0,c71bf2d3-29f0-4fa3-8436-89eea02c7c1d,5a7b2b52000dab00018c402b,68,212
1,c71bf2d3-29f0-4fa3-8436-89eea02c7c1d,5e862e27f569ad0c21028e09,212,68
0,baf65544-754a-4969-8a8d-41fcc64e83c2,5c89bf9c54effd0016d7285b,90,73
1,baf65544-754a-4969-8a8d-41fcc64e83c2,5e25cd6e4bf0bc000cba6291,73,90
0,fc70af18-cb2f-4cb6-a7a0-7a6809511e3f,5c2805401d4eb70001177bfc,132,143
1,fc70af18-cb2f-4cb6-a7a0-7a6809511e3f,5f8bc33039724030231214bc,143,132
0,fa720f08-9b4a-4fb0-94e9-8cae8d24a5b1,5e83fa901998d415bd2e5eb3,211,65
1,fa720f08-9b4a-4fb0-94e9-8cae8d24a5b1,5f1293fd0e75a71ff5a9d088,65,211
0,a7ee7b46-5d52-409d-ad2d-65a3627a337e,5dead51bb48fa7200b3d0dd8,45,149
1,a7ee7b46-5d52-409d-ad2d-65a3627a337e,5f2dd9a6f7105d130903473b,149,45
0,202efa06-7621-4347-b945-d46e21fa3150,5f56e1d1b72358165158550d,109,133
1,202efa06-7621-4347-b945-d46e21fa3150,5f5eb22e58c9fb7782a6e90c,133,109
0,0d0c3cc7-667b-483e-a2f1-7028ecbed62e,587418895c17910001ea4e75,20,92
1,0d0c3cc7-667b-483e-a2f1-7028ecbed62e,5e438573651bae2106fb0f21,92,20
0,dec08b86-5c61-42f2-8523-69e9908305e4,5ceff90683416100197cde83,101,170
1,dec08b86-5c61-42f2-8523-69e9908305e4,5dea76e109c1071948aed0ff,170,101
0,03567661-8004-4986-82d5-a32582ed9a6e,5ee2916b70aa643be19c0036,49,115
1,03567661-8004-4986-82d5-a32582ed9a6e,5f7e700fa9c86614bbb5343a,115,49
0,727612fd-fe1b-4d87-88bb-c2f2704c0efd,5be31317d6e8c40001d00d23,49,73
1,727612fd-fe1b-4d87-88bb-c2f2704c0efd,5eefcccaf9461b13feb83c5e,73,49
0,bfc2f31b-ede5-4bba-9e67-4552a6f8bb32,5e0e31c179f2fa58ed5bc904,279,5
1,bfc2f31b-ede5-4bba-9e67-4552a6f8bb32,5e83a35304f8a80a13ac590e,5,279
0,d46d0af9-6f15-4281-8df4-549aef724892,5a8d5e4e000dab00018ce464,132,171
1,d46d0af9-6f15-4281-8df4-549aef724892,5c159f7745de2c000133c3f2,171,132
0,1de1781f-ae79-4467-9724-f0808b7f55d7,5b71f50a4d08b700018a90d8,126,89
1,1de1781f-ae79-4467-9724-f0808b7f55d7,5f563397d628840162b467dc,89,126
0,d777011c-80d2-4345-8977-e472d8ef479a,5ed944592219cb116588a9c7,100,156
1,d777011c-80d2-4345-8977-e472d8ef479a,5ef6d363d195c23ce977b6c4,156,100
0,05c47f39-5d68-45d3-a760-45359a9e775b,5a883128b093f80001a7eeec,45,232
1,05c47f39-5d68-45d3-a760-45359a9e775b,5e6d08da374f5b2c1f67aa85,232,45
0,8bc5f32a-afbc-40d0-9037-9baef0e7182c,5dc0ac2c441a2105cbb3bb0f,59,159
1,8bc5f32a-afbc-40d0-9037-9baef0e7182c,5dd5fa943708105b2a644e09,159,59
0,b544cbd3-4236-4a66-92fd-2e2256d8343f,5ece6a57886a6c22341b1ead,126,211
1,b544cbd3-4236-4a66-92fd-2e2256d8343f,5f67f123a9151c4484c6e1f4,211,126
0,a58bf2c6-e253-4051-b83c-58300e99a030,55f5946a32af74001017047b,92,105
1,a58bf2c6-e253-4051-b83c-58300e99a030,5d7fd2a5987f70001602d95b,105,92
0,4c1df7a0-95d9-4c6f-b665-a954f934f10d,5d515de747ee500019e799ea,111,142
1,4c1df7a0-95d9-4c6f-b665-a954f934f10d,5dd1fe642b033b24c852394d,142,111
0,2b52341f-05ff-4341-905a-c264b228e625,5e80d8569d1bdf03449b0c2e,133,77
1,2b52341f-05ff-4341-905a-c264b228e625,5ed56587e879740cccc9d62a,77,133
0,81acc026-ead8-49a4-9ca0-b18723c86f9c,558a0bc6fdf99b2d7699a94c,281,81
1,81acc026-ead8-49a4-9ca0-b18723c86f9c,5e606b1eaf84e83c728748d7,81,281
0,933db294-d447-4152-b79a-f102fabf925a,5e7072e5fb136c63e94f3fa4,52,188
1,933db294-d447-4152-b79a-f102fabf925a,5f440d9f63546316e56a10d0,188,52
0,fb16ee03-db99-4cbb-a5ab-b61807b8d51e,5e567cd58e4500024e8d096c,92,87
1,fb16ee03-db99-4cbb-a5ab-b61807b8d51e,5f4d92a4584ab6064be44ce5,87,92
0,8a5c1257-8159-4bd5-881e-7537d40c1a22,571cea664ca277001153c045,80,106
1,8a5c1257-8159-4bd5-881e-7537d40c1a22,5951c8505f42c10001ff3f93,106,80
0,3dec4f1c-bb27-4c5a-9b59-bcd7c88331d4,5706fb93914b7100093b7925,58,317
1,3dec4f1c-bb27-4c5a-9b59-bcd7c88331d4,5f9c755c87a954121022de9e,317,58
0,53459a58-b890-4cad-83dc-1fb55dbd880e,5e7413f282efd538fea9fe05,111,73
1,53459a58-b890-4cad-83dc-1fb55dbd880e,5ead6b0e96a62440399d8caf,73,111
0,70dea9ad-baf7-4699-96a3-642508a8f69e,5e646abe244a7f1feb0f6321,180,140
1,70dea9ad-baf7-4699-96a3-642508a8f69e,5f07c86524cc101f35f443e6,140,180
0,ed93be06-c8a0-4792-bf08-bf09d3272c99,5e2622adde8f270961b5fde0,73,140
1,ed93be06-c8a0-4792-bf08-bf09d3272c99,5e6db3f02649e03834220ef0,140,73
0,43a0eb07-4a0c-4766-bdcf-00eb87dfbb5d,5f51268b7abc4a30c4d8240d,206,81
1,43a0eb07-4a0c-4766-bdcf-00eb87dfbb5d,5f517ddee960a93daa69b8bb,81,206
0,9fc87799-741f-4741-9b8e-80de2b3a7149,5d1e5e30a043ee0019453932,47,219
1,9fc87799-741f-4741-9b8e-80de2b3a7149,5db3a4ad4e72fe000cfb3dc9,219,47
0,52519067-92a6-412b-bd86-d3a3836e0ac3,5dd4070a57a7e13efe25534a,60,151
1,52519067-92a6-412b-bd86-d3a3836e0ac3,5e730aa954a7b42617d99c5a,151,60
0,51321ba6-c9a6-4aef-9908-25330349aa73,5dd1fe642b033b24c852394d,63,212
1,51321ba6-c9a6-4aef-9908-25330349aa73,5e7ad79b4a5c600c89af2462,212,63
0,dc97a67e-9167-41c4-b7d2-79d6547b0e72,5c989ea4c7f75b0001677fa8,154,115
1,dc97a67e-9167-41c4-b7d2-79d6547b0e72,5de7b588ff15c2a06658dd1d,115,154
0,3a47cc58-f351-4050-b06f-a0b505f2e7da,5a49d6a06d85f80001c25bc4,93,158
1,3a47cc58-f351-4050-b06f-a0b505f2e7da,5ec453f93ba6b432bdf01d58,158,93
0,22a2c682-eb92-4e85-b570-7418de44ad58,5c97d5bb41502a0017b3aadf,99,159
1,22a2c682-eb92-4e85-b570-7418de44ad58,5dcdcf1f3d341109f64a5127,159,99
0,b47d4592-80d7-4e98-bbf1-d872e64899cc,5f482c4fe3554b1966defc03,110,77
1,b47d4592-80d7-4e98-bbf1-d872e64899cc,5fa6006c1355231e6094a472,77,110
0,832b10fd-545f-4001-9eb3-3804c774272e,5e88f058524dca58ab60da0b,102,306
1,832b10fd-545f-4001-9eb3-3804c774272e,5eeaddb294466620617d4869,306,102
0,0e9c68be-efc0-40cf-8a9e-06f818063cb9,5f07c86524cc101f35f443e6,377,215
1,0e9c68be-efc0-40cf-8a9e-06f818063cb9,5f18fa06ade41e1406c07a34,215,377
0,53d737e6-c0e6-4cfa-acf9-bf14cb33b313,5d92a47e503fb200182d6aa5,134,74
1,53d737e6-c0e6-4cfa-acf9-bf14cb33b313,5e4aedd76f4883000e48bfe4,74,134
0,0542c0f0-6c1e-4e54-b3df-afa48b19f9b5,5de59698a2db8951b9955ccb,290,329
1,0542c0f0-6c1e-4e54-b3df-afa48b19f9b5,5de7b588ff15c2a06658dd1d,329,290
0,6e55eb1c-1beb-4757-9b39-36033cf3ff45,57950da04a84da00014c5dbb,129,270
1,6e55eb1c-1beb-4757-9b39-36033cf3ff45,5c707aa503f85b0001af8c7b,270,129
0,d1075180-cd5a-45d0-91cb-cc4a122184dc,5caaceabc3c36a001557dd8c,95,92
1,d1075180-cd5a-45d0-91cb-cc4a122184dc,5e857e9acec05016fd59b045,92,95
0,6b1afe9d-2622-4517-b4fd-2d89d3688421,5de1ef4ecb1b08240f97671a,124,68
1,6b1afe9d-2622-4517-b4fd-2d89d3688421,5dead51bb48fa7200b3d0dd8,68,124
0,763e8646-5acc-465f-8a86-68140f28a301,5cb929bfebd17d0017e7f848,31,156
1,763e8646-5acc-465f-8a86-68140f28a301,5e97478f8b670f09dad1fd02,156,31
0,7cda8619-2b2d-4344-901e-2e6de0a6101a,5df15bc3361a8506b94f79ed,253,108
1,7cda8619-2b2d-4344-901e-2e6de0a6101a,5f03e4a77df42060e6b3dd13,108,253
0,60d724dc-d650-4991-b735-da723e5ed484,5e2926d80beb030ede110e67,137,102
1,60d724dc-d650-4991-b735-da723e5ed484,5e77f95053032d0b15687284,102,137
0,a8855c03-359f-42d9-af04-e459f9547107,5dde8fba82f458000c8c7c75,132,146
1,a8855c03-359f-42d9-af04-e459f9547107,5deb9fe9b2caa1299d1da319,146,132
0,631e6db0-f0af-4f55-adc5-fa218b624bd4,573bc4fbf3580b000fce0af4,77,340
1,631e6db0-f0af-4f55-adc5-fa218b624bd4,5c4af67cdccaa800016b3192,340,77
0,e7937025-762a-4415-b401-a6299e917420,5c4ebc2361922600011642e6,121,76
1,e7937025-762a-4415-b401-a6299e917420,5d929c1d243c0c001a369955,76,121
0,2a4d7a05-b514-4927-a797-3644b4046f43,5cb8cffaf162a30001e60d45,143,194
1,2a4d7a05-b514-4927-a797-3644b4046f43,5d30790f326b0f0017a2a828,194,143
0,49c1c576-58c8-451a-8ee3-07aac2149127,5c27e76978fad500019328cc,84,58
1,49c1c576-58c8-451a-8ee3-07aac2149127,5e77116039c4412820356b26,58,84
0,1f8de023-817f-4a7b-aefd-bcb1184a1d9a,5e5ca080bb37ff47b09dd4cc,341,63
1,1f8de023-817f-4a7b-aefd-bcb1184a1d9a,5e67b5c4a027430517877069,63,341
0,f02308a7-69f8-4579-93c1-3d3ff1adb00c,5ec2feeb47c4471339d3b2ce,61,211
1,f02308a7-69f8-4579-93c1-3d3ff1adb00c,5ec8595410d64c343d8c7f2a,211,61
0,b5bc489b-71d3-4817-803d-fea240b73431,5e567cd58e4500024e8d096c,45,132
1,b5bc489b-71d3-4817-803d-fea240b73431,5ea9c6541eb4f0121a911e1a,132,45
0,208d0dd5-458e-4530-9a8f-ddd6b05bffca,5e8727fb90c37002d97ca052,109,154
1,208d0dd5-458e-4530-9a8f-ddd6b05bffca,5f14e0f456500058ee865863,154,109
0,1f3847bc-5d44-41b5-bd4a-72f200e5f078,587418895c17910001ea4e75,43,137
1,1f3847bc-5d44-41b5-bd4a-72f200e5f078,5d3758292faa0d0016797c0f,137,43
0,0f4a13e4-64ae-4a98-9698-0166e5819808,5e4ce1b969ff371388c86078,62,118
1,0f4a13e4-64ae-4a98-9698-0166e5819808,5f14d5cdb5d4c20e78dc1672,118,62
0,d31fdecc-4b55-40c1-80f1-60546dc8057b,5c7c1b0dda78bc0001257fa2,73,246
1,d31fdecc-4b55-40c1-80f1-60546dc8057b,5f9f6e40ea7f965ca33bf97f,246,73
0,231d78a6-e5bc-47da-bad1-67988b9c7dad,5d49a0b751695e0001a188a8,103,148
1,231d78a6-e5bc-47da-bad1-67988b9c7dad,5e83bb0601aa8c11929fa6d4,148,103
0,6c4d0bdf-7158-4acc-a51e-10eb67db6278,5e9a363724927e0d07782751,145,47
1,6c4d0bdf-7158-4acc-a51e-10eb67db6278,5eaad5dcc2e64603e5122442,47,145
0,b3d12e44-b38e-4c6f-b63f-2016f0f04b94,5bf5f40635087500014257fe,205,203
1,b3d12e44-b38e-4c6f-b63f-2016f0f04b94,5dea76e109c1071948aed0ff,203,205
0,263fc615-bee8-48a5-8a1f-28bff46ec228,5c35101dbef9a20001e323f2,112,119
1,263fc615-bee8-48a5-8a1f-28bff46ec228,5deec7e78b5f8b5683c0355a,119,112
0,3b0194a8-6776-4c86-9696-19b9268d548a,5a50fab2f6c517000194760b,193,167
1,3b0194a8-6776-4c86-9696-19b9268d548a,5eb4a3fb75168630c3e6fdb1,167,193
0,1c0e34d9-5c5c-4e74-9046-216fcd5cbd6d,5eed8bec94fa2f1be77c189a,213,60
1,1c0e34d9-5c5c-4e74-9046-216fcd5cbd6d,5f5452df72345118f58d187b,60,213
0,1550c143-9b3f-4d11-8001-0990ccd4a103,5bd8d97c26903900018579d3,67,159
1,1550c143-9b3f-4d11-8001-0990ccd4a103,5ec82c3f67c66a10c498ecf6,159,67
